gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20;
paz,0.358996,0.682666,0.000000,0.415207,0.615254,-0.008639,0.447984,0.542948,-0.016674,0.433791,0.485827,-0.027198,0.394031,0.442699,-0.036038,0.442682,0.411416,0.003278,0.449976,0.305678,-0.003580,0.449167,0.248709,-0.009712,0.448262,0.197631,-0.015413,0.399532,0.415387,-0.003332,0.370802,0.300383,-0.011575,0.354112,0.241562,-0.019587,0.344066,0.192414,-0.026106,0.359852,0.440982,-0.012521,0.344219,0.380520,-0.021651,0.354356,0.429977,-0.022070,0.365932,0.463591,-0.020296,0.323375,0.481280,-0.024334,0.318157,0.434772,-0.030598,0.330881,0.462771,-0.029851,0.345711,0.491172,-0.027772
paz,0.348007,0.679659,0.000000,0.406458,0.609941,-0.006293,0.438492,0.536377,-0.012652,0.424111,0.477633,-0.021942,0.386769,0.436319,-0.029531,0.438789,0.409456,0.006990,0.447858,0.303170,0.001242,0.447012,0.248088,-0.003901,0.446075,0.196810,-0.008875,0.393193,0.413313,-0.000369,0.361737,0.297819,-0.008071,0.343093,0.239142,-0.015176,0.332171,0.191190,-0.020777,0.352907,0.438865,-0.010262,0.336528,0.381054,-0.019035,0.350166,0.434118,-0.018382,0.363877,0.469527,-0.015451,0.318075,0.478768,-0.022692,0.310710,0.433274,-0.028349,0.324810,0.466565,-0.026680,0.341260,0.498880,-0.023637
paz,0.350186,0.675156,0.000000,0.405736,0.602848,-0.004914,0.434688,0.528218,-0.008975,0.414450,0.468371,-0.015280,0.372283,0.428361,-0.019965,0.442994,0.412013,0.006820,0.456925,0.302920,0.002896,0.462528,0.243761,-0.001016,0.468093,0.192240,-0.005132,0.402457,0.413221,0.001137,0.378174,0.295055,-0.003961,0.363478,0.233243,-0.010341,0.354555,0.183364,-0.015929,0.363944,0.435360,-0.006492,0.338785,0.375062,-0.012665,0.346961,0.423509,-0.012738,0.360216,0.457411,-0.010911,0.326798,0.471638,-0.016334,0.310709,0.425169,-0.020668,0.318655,0.454913,-0.019735,0.333988,0.484594,-0.017506
paz,0.342251,0.691222,0.000000,0.406715,0.619138,0.000206,0.452508,0.544456,-0.001868,0.454229,0.478576,-0.006496,0.422548,0.427550,-0.011085,0.473423,0.418312,0.002798,0.513995,0.311001,-0.001525,0.534918,0.248788,-0.005115,0.550578,0.199226,-0.009341,0.440672,0.417067,-0.006072,0.458477,0.292665,-0.012025,0.473479,0.224928,-0.018626,0.488111,0.171270,-0.025253,0.403796,0.438616,-0.015844,0.416039,0.351904,-0.024945,0.428789,0.355742,-0.029292,0.440885,0.357607,-0.031678,0.361883,0.475783,-0.026648,0.357976,0.425952,-0.035404,0.362548,0.437544,-0.038543,0.369222,0.452924,-0.040069
paz,0.341344,0.693032,0.000000,0.397458,0.616491,-0.005289,0.435826,0.540785,-0.008803,0.430615,0.475555,-0.012893,0.403425,0.427422,-0.016402,0.462661,0.430974,-0.006636,0.496374,0.323346,-0.012999,0.512467,0.261813,-0.017232,0.524615,0.213060,-0.021638,0.434659,0.430783,-0.011080,0.446573,0.302109,-0.021198,0.453868,0.229971,-0.029844,0.462387,0.171637,-0.037212,0.400374,0.450816,-0.015999,0.398315,0.363693,-0.028470,0.407317,0.379981,-0.033486,0.420844,0.390648,-0.035055,0.356654,0.482654,-0.021955,0.346364,0.428109,-0.033120,0.346575,0.436546,-0.037431,0.354893,0.445909,-0.039055
paz,0.324465,0.673412,0.000000,0.382503,0.605434,-0.011045,0.424606,0.533504,-0.018606,0.423475,0.465196,-0.026984,0.407229,0.413310,-0.033934,0.439995,0.415253,-0.006048,0.470311,0.301454,-0.013196,0.486666,0.237815,-0.016827,0.503449,0.182904,-0.020613,0.406261,0.410138,-0.010130,0.403824,0.279714,-0.019756,0.398912,0.211656,-0.025840,0.398328,0.153933,-0.030619,0.370054,0.429236,-0.016232,0.357178,0.350303,-0.028407,0.363048,0.391075,-0.029788,0.374474,0.415867,-0.027817,0.332769,0.464962,-0.024430,0.326067,0.407758,-0.034109,0.334856,0.431973,-0.035325,0.348883,0.455690,-0.033890
paz,0.341214,0.671915,0.000000,0.393545,0.607711,-0.011961,0.429918,0.534284,-0.017974,0.422504,0.468077,-0.024580,0.397316,0.418572,-0.029576,0.448338,0.412768,-0.001713,0.474382,0.303809,-0.007253,0.489416,0.243710,-0.010672,0.504702,0.192245,-0.014296,0.411533,0.406694,-0.004138,0.398802,0.280365,-0.011884,0.386518,0.213046,-0.018380,0.377989,0.156785,-0.023590,0.374218,0.426052,-0.008964,0.349728,0.357626,-0.019066,0.352914,0.407942,-0.020518,0.361580,0.441490,-0.018545,0.337875,0.461997,-0.016194,0.324121,0.413023,-0.024361,0.331124,0.438436,-0.025748,0.344369,0.462403,-0.024336
paz,0.332468,0.674972,0.000000,0.387803,0.606613,-0.007995,0.425533,0.536457,-0.014116,0.418101,0.474661,-0.022129,0.395783,0.427986,-0.028831,0.443800,0.412957,0.000743,0.470058,0.304728,-0.004557,0.483301,0.243367,-0.007582,0.497532,0.191688,-0.011137,0.408117,0.408954,-0.005238,0.401811,0.281208,-0.012356,0.393087,0.213012,-0.017698,0.388672,0.158265,-0.022401,0.370967,0.431233,-0.013461,0.354211,0.356760,-0.023079,0.358269,0.402185,-0.023402,0.367646,0.434039,-0.021203,0.334769,0.470317,-0.023868,0.324960,0.418348,-0.032047,0.331310,0.440738,-0.032631,0.343401,0.463082,-0.030944
paz,0.332172,0.669763,0.000000,0.392202,0.605664,-0.010737,0.432624,0.535316,-0.015712,0.427712,0.469165,-0.021426,0.401779,0.419485,-0.025482,0.444800,0.411581,0.001532,0.475627,0.304777,-0.002553,0.495293,0.247764,-0.004755,0.513790,0.198217,-0.007507,0.409859,0.405585,-0.001112,0.404601,0.279470,-0.007799,0.398540,0.211915,-0.013424,0.394787,0.156792,-0.017922,0.372724,0.425010,-0.006163,0.355740,0.353884,-0.016100,0.360415,0.399357,-0.017334,0.368978,0.429422,-0.015050,0.336242,0.460015,-0.013418,0.327002,0.408376,-0.021458,0.334973,0.436555,-0.022387,0.346632,0.464150,-0.020564
paz,0.331827,0.675816,0.000000,0.389908,0.608447,-0.009662,0.430559,0.535400,-0.015094,0.431443,0.471072,-0.020504,0.414038,0.421220,-0.024989,0.450452,0.422828,-0.010083,0.489240,0.323241,-0.017515,0.507371,0.265012,-0.021932,0.521474,0.214345,-0.026124,0.419544,0.416473,-0.012711,0.420936,0.291373,-0.023274,0.420394,0.218229,-0.031195,0.421470,0.157524,-0.037779,0.387846,0.435521,-0.016378,0.385165,0.364597,-0.027718,0.397238,0.392038,-0.030761,0.410030,0.409286,-0.030684,0.352830,0.469190,-0.021767,0.349399,0.427310,-0.031237,0.351901,0.438188,-0.034406,0.359522,0.446234,-0.034879
paz,0.338953,0.663901,0.000000,0.405634,0.600233,-0.004042,0.450057,0.534477,-0.008401,0.449327,0.475068,-0.015345,0.423805,0.433149,-0.021384,0.471525,0.405862,0.001219,0.501163,0.296927,-0.005788,0.514318,0.235233,-0.011097,0.523895,0.185918,-0.016215,0.434972,0.402718,-0.006767,0.464301,0.277311,-0.018169,0.481788,0.210404,-0.027099,0.498591,0.162240,-0.033698,0.394365,0.423011,-0.016044,0.392156,0.355599,-0.029005,0.389927,0.402108,-0.030751,0.394879,0.438938,-0.028990,0.351115,0.459152,-0.027117,0.346750,0.413712,-0.037639,0.349905,0.438107,-0.039195,0.359697,0.464291,-0.037927
paz,0.336051,0.668085,0.000000,0.406014,0.602873,-0.006868,0.451070,0.534719,-0.012992,0.446755,0.471637,-0.020642,0.415533,0.424839,-0.027066,0.476098,0.414406,-0.005315,0.512803,0.310611,-0.015275,0.527812,0.248762,-0.022236,0.539871,0.194171,-0.028311,0.438610,0.410221,-0.011650,0.457500,0.288968,-0.026476,0.470473,0.218368,-0.037312,0.484362,0.156340,-0.045096,0.396633,0.428277,-0.019121,0.386157,0.362843,-0.035153,0.391992,0.410569,-0.038261,0.403503,0.439328,-0.036968,0.349187,0.461011,-0.028309,0.340158,0.415258,-0.040515,0.343418,0.440978,-0.042935,0.353512,0.462952,-0.042221
paz,0.341006,0.673589,0.000000,0.400825,0.613382,-0.008793,0.438502,0.545452,-0.016187,0.424242,0.484748,-0.025715,0.384255,0.438839,-0.033700,0.442681,0.408668,0.002115,0.462597,0.298170,-0.004638,0.471128,0.238637,-0.009552,0.477729,0.187243,-0.014339,0.398225,0.406956,-0.004285,0.379404,0.283148,-0.013246,0.362964,0.221522,-0.019981,0.350454,0.174848,-0.025143,0.357790,0.430712,-0.013209,0.333231,0.371683,-0.023829,0.343953,0.427658,-0.023174,0.357489,0.466640,-0.019847,0.323367,0.471409,-0.024750,0.310759,0.429145,-0.032669,0.324249,0.465346,-0.031770,0.341381,0.500041,-0.028681
paz,0.344285,0.670434,0.000000,0.404439,0.608427,-0.006662,0.441127,0.540966,-0.011989,0.427397,0.481988,-0.020059,0.394968,0.440765,-0.026823,0.440788,0.404935,0.007532,0.457265,0.295681,0.002518,0.461928,0.237559,-0.001772,0.464389,0.186401,-0.006319,0.397770,0.404192,0.000216,0.378266,0.284723,-0.007176,0.358372,0.222125,-0.014411,0.341658,0.174995,-0.020186,0.359219,0.427271,-0.009685,0.335214,0.370184,-0.019884,0.344099,0.426867,-0.020844,0.355103,0.467209,-0.018649,0.326620,0.464526,-0.022015,0.314026,0.424567,-0.030133,0.325417,0.460930,-0.030361,0.340831,0.495743,-0.028177
paz,0.334278,0.674841,0.000000,0.400657,0.617735,-0.007191,0.445960,0.547391,-0.014627,0.440293,0.486925,-0.024935,0.402081,0.439847,-0.033773,0.442265,0.408415,0.005189,0.471524,0.302320,-0.001006,0.484754,0.248052,-0.006444,0.494265,0.198895,-0.011870,0.397214,0.406205,-0.002524,0.378692,0.289051,-0.011425,0.364348,0.226276,-0.019797,0.351760,0.176853,-0.026385,0.357457,0.429129,-0.012555,0.337113,0.373744,-0.022753,0.347538,0.431035,-0.022718,0.356643,0.471208,-0.020122,0.323021,0.468901,-0.025094,0.313111,0.424912,-0.032254,0.326457,0.461644,-0.031024,0.340725,0.497958,-0.028090
paz,0.335762,0.683418,0.000000,0.401762,0.625544,-0.005077,0.449221,0.554017,-0.011073,0.451032,0.489727,-0.020044,0.413727,0.439055,-0.027332,0.456984,0.412230,0.006087,0.490083,0.308565,0.001060,0.509802,0.266778,-0.002398,0.525947,0.234962,-0.006448,0.414885,0.408744,-0.002324,0.406775,0.289619,-0.010381,0.399296,0.226010,-0.018439,0.391116,0.175125,-0.025229,0.374512,0.429256,-0.012803,0.358152,0.368892,-0.022803,0.360315,0.426666,-0.023341,0.364160,0.469372,-0.021409,0.335449,0.466317,-0.025424,0.327985,0.421785,-0.033199,0.335165,0.459963,-0.032730,0.344942,0.499039,-0.030436
paz,0.412345,0.717133,0.000000,0.500440,0.652273,-0.004516,0.547963,0.576470,-0.008472,0.538511,0.519751,-0.012846,0.488178,0.488901,-0.018198,0.528912,0.442913,-0.012375,0.532894,0.335492,-0.019483,0.530359,0.267035,-0.024621,0.526292,0.210927,-0.029485,0.481211,0.444070,-0.017287,0.496883,0.326041,-0.026458,0.506205,0.258437,-0.032466,0.515526,0.199497,-0.038175,0.435399,0.468326,-0.022149,0.449969,0.379279,-0.033120,0.463769,0.352903,-0.037620,0.477523,0.321290,-0.040418,0.387993,0.512075,-0.028202,0.382901,0.466576,-0.037338,0.385209,0.469750,-0.040466,0.391414,0.475121,-0.042288
paz,0.387282,0.652221,-0.000000,0.418378,0.595371,-0.023056,0.452258,0.527861,-0.039641,0.468503,0.475050,-0.055982,0.452766,0.419244,-0.071095,0.465218,0.357576,-0.022868,0.466080,0.223368,-0.036634,0.466984,0.142802,-0.046761,0.468967,0.072405,-0.055369,0.466936,0.363864,-0.023762,0.500178,0.235224,-0.038133,0.530122,0.161663,-0.047574,0.559009,0.094809,-0.055473,0.463939,0.396223,-0.027080,0.475063,0.352667,-0.040075,0.466007,0.408252,-0.039676,0.464309,0.439710,-0.037584,0.455329,0.448818,-0.034360,0.455400,0.417294,-0.044088,0.456472,0.452190,-0.044603,0.461955,0.484355,-0.043025
paz,0.330090,0.670049,-0.000000,0.429221,0.647052,-0.026394,0.497763,0.584073,-0.045604,0.499130,0.508964,-0.064237,0.470534,0.435114,-0.080959,0.525106,0.392918,-0.028440,0.589217,0.261406,-0.047309,0.627432,0.188046,-0.059287,0.657073,0.127607,-0.069161,0.455842,0.375505,-0.030770,0.454388,0.218926,-0.055771,0.453913,0.126757,-0.071982,0.453282,0.050884,-0.083160,0.393383,0.393365,-0.035656,0.384778,0.339262,-0.059216,0.396723,0.424833,-0.061681,0.406818,0.478388,-0.058794,0.333834,0.435254,-0.044471,0.330273,0.399164,-0.061935,0.344652,0.456702,-0.064266,0.360766,0.501776,-0.062271
paz,0.368992,0.666206,-0.000000,0.474813,0.649756,-0.032879,0.542364,0.584225,-0.054483,0.531570,0.511830,-0.073950,0.482522,0.435024,-0.091755,0.534805,0.387255,-0.033879,0.582678,0.260940,-0.052148,0.615911,0.189029,-0.063964,0.644692,0.127625,-0.073574,0.457501,0.372549,-0.031541,0.443178,0.224173,-0.054587,0.439063,0.133918,-0.070135,0.436935,0.062711,-0.081190,0.396256,0.396064,-0.031983,0.383490,0.341172,-0.054068,0.402118,0.423174,-0.057169,0.414909,0.480351,-0.054924,0.342164,0.443529,-0.036782,0.337745,0.411953,-0.053377,0.354352,0.466062,-0.056307,0.369134,0.510998,-0.054792
paz,0.348485,0.672541,-0.000000,0.451541,0.648882,-0.026894,0.519139,0.585944,-0.047705,0.509731,0.517779,-0.068436,0.471988,0.449286,-0.087436,0.526979,0.389657,-0.027478,0.578225,0.269590,-0.046882,0.611567,0.199435,-0.060139,0.640069,0.140628,-0.070906,0.451953,0.374984,-0.030255,0.440041,0.229570,-0.055598,0.433155,0.141286,-0.072896,0.430245,0.070743,-0.084962,0.388851,0.397921,-0.035692,0.372967,0.345392,-0.058954,0.386760,0.431829,-0.061446,0.399554,0.491423,-0.058923,0.330657,0.446578,-0.045323,0.321196,0.414577,-0.062157,0.337203,0.470742,-0.063900,0.355258,0.516769,-0.061744
paz,0.344818,0.669437,-0.000000,0.438589,0.648312,-0.027618,0.503992,0.588612,-0.049473,0.497220,0.523550,-0.071174,0.463145,0.453525,-0.091297,0.523017,0.395692,-0.031432,0.573332,0.277145,-0.053365,0.603787,0.208480,-0.067801,0.629328,0.150382,-0.079323,0.449679,0.378125,-0.034933,0.439853,0.228939,-0.063519,0.433075,0.139320,-0.081742,0.432157,0.067229,-0.094382,0.384648,0.397801,-0.041134,0.369580,0.343850,-0.067130,0.380502,0.434012,-0.069562,0.394448,0.495721,-0.066943,0.324060,0.442826,-0.051639,0.317590,0.417911,-0.070767,0.333507,0.478053,-0.073038,0.353437,0.524036,-0.071137
paz,0.348652,0.669937,-0.000000,0.443522,0.647653,-0.028096,0.505430,0.587351,-0.050198,0.495382,0.522286,-0.071701,0.461714,0.454246,-0.091470,0.524023,0.398706,-0.034168,0.572267,0.277925,-0.055814,0.603905,0.208182,-0.069577,0.631644,0.149150,-0.080560,0.451062,0.381767,-0.036678,0.436666,0.230040,-0.064562,0.429587,0.138987,-0.081635,0.428067,0.065939,-0.093517,0.388497,0.403103,-0.041702,0.371452,0.346826,-0.066298,0.385535,0.431636,-0.067861,0.400710,0.487838,-0.064866,0.329874,0.450667,-0.050996,0.322264,0.419162,-0.068811,0.337533,0.474120,-0.070618,0.356947,0.516884,-0.068584
paz,0.334809,0.681050,-0.000000,0.428159,0.652574,-0.025211,0.489389,0.593199,-0.047045,0.483500,0.532020,-0.069383,0.454287,0.466796,-0.089828,0.508531,0.402406,-0.029593,0.562641,0.280639,-0.051762,0.594386,0.210503,-0.066518,0.620496,0.150225,-0.078120,0.438201,0.388560,-0.034299,0.426596,0.235560,-0.063441,0.418303,0.141923,-0.082146,0.414677,0.065657,-0.094682,0.376909,0.410988,-0.041456,0.359159,0.356201,-0.067154,0.372515,0.444924,-0.068807,0.387255,0.501740,-0.065194,0.319455,0.459079,-0.052744,0.305851,0.417112,-0.070884,0.320121,0.470686,-0.072006,0.339735,0.514262,-0.069212
paz,0.374441,0.671124,-0.000000,0.470827,0.656345,-0.032560,0.531189,0.595847,-0.054144,0.516723,0.525742,-0.074099,0.472557,0.452415,-0.092832,0.535740,0.394587,-0.033957,0.583869,0.269266,-0.052455,0.619238,0.197478,-0.064613,0.650200,0.137448,-0.074707,0.461986,0.377337,-0.033015,0.445144,0.229115,-0.055954,0.441249,0.140167,-0.071957,0.439458,0.067484,-0.083840,0.401301,0.398015,-0.034995,0.384210,0.350060,-0.057150,0.397030,0.432036,-0.061373,0.407541,0.487942,-0.060446,0.346010,0.444811,-0.041388,0.334844,0.420979,-0.059025,0.350146,0.474668,-0.063301,0.366641,0.517551,-0.062978
paz,0.387055,0.666806,-0.000000,0.471040,0.652190,-0.032694,0.529306,0.587990,-0.053455,0.520221,0.515827,-0.072391,0.468830,0.441679,-0.090377,0.524692,0.383008,-0.034315,0.567915,0.256391,-0.052643,0.601433,0.186898,-0.064611,0.630087,0.124241,-0.074671,0.464091,0.368990,-0.033541,0.452511,0.221747,-0.055730,0.454707,0.136668,-0.071326,0.456270,0.061825,-0.083206,0.411694,0.392426,-0.035731,0.395966,0.348653,-0.057975,0.399599,0.430918,-0.062551,0.402677,0.478584,-0.062075,0.364159,0.440884,-0.042231,0.353409,0.419775,-0.060694,0.364404,0.473434,-0.065567,0.375491,0.511586,-0.065758
paz,0.337206,0.664109,-0.000000,0.434698,0.646627,-0.026420,0.507299,0.585919,-0.045391,0.509114,0.513843,-0.063825,0.471943,0.440845,-0.080578,0.526686,0.387167,-0.027808,0.584624,0.260695,-0.046330,0.619561,0.191866,-0.058138,0.645441,0.133508,-0.067917,0.456472,0.370439,-0.030363,0.449160,0.219726,-0.054762,0.445756,0.132527,-0.070247,0.443261,0.060661,-0.081148,0.393157,0.390481,-0.035625,0.380736,0.343438,-0.058663,0.391618,0.430273,-0.060875,0.402529,0.485839,-0.058153,0.334088,0.435025,-0.044959,0.331882,0.413779,-0.062580,0.347316,0.472739,-0.065297,0.364921,0.515722,-0.063597
paz,0.346441,0.664621,-0.000000,0.446865,0.642928,-0.023889,0.517064,0.581395,-0.043361,0.512535,0.511493,-0.063266,0.471323,0.441028,-0.081555,0.533005,0.382824,-0.025789,0.589310,0.257819,-0.044717,0.623196,0.188651,-0.057643,0.650517,0.129275,-0.068231,0.458724,0.365956,-0.030115,0.447294,0.217275,-0.054363,0.441665,0.130699,-0.070402,0.440310,0.060565,-0.081873,0.393489,0.386568,-0.036992,0.384685,0.338816,-0.058828,0.393538,0.419393,-0.060327,0.402624,0.474562,-0.057712,0.332967,0.431863,-0.047900,0.331460,0.408835,-0.063930,0.344832,0.465721,-0.065375,0.359301,0.510287,-0.063226
paz,0.384799,0.663385,-0.000000,0.479220,0.644310,-0.027977,0.539322,0.580685,-0.048565,0.522511,0.511375,-0.068443,0.463575,0.442224,-0.086933,0.531097,0.380237,-0.029456,0.575210,0.258373,-0.047380,0.608671,0.190374,-0.059637,0.637316,0.131429,-0.069968,0.460591,0.366715,-0.030899,0.438157,0.221113,-0.052974,0.433580,0.132765,-0.068917,0.431100,0.060708,-0.081031,0.402820,0.392022,-0.034914,0.389357,0.343434,-0.055784,0.404043,0.422576,-0.058902,0.414206,0.475232,-0.057668,0.350663,0.442981,-0.043035,0.341299,0.418433,-0.059183,0.356669,0.471820,-0.062007,0.370866,0.514972,-0.061062
paz,0.328811,0.679245,-0.000000,0.421185,0.658822,-0.033423,0.493601,0.610910,-0.054516,0.496686,0.533414,-0.072548,0.477715,0.460559,-0.087496,0.548139,0.450900,-0.042238,0.644102,0.353653,-0.062271,0.699954,0.321163,-0.070011,0.737287,0.301468,-0.076809,0.493592,0.412244,-0.041678,0.556877,0.252840,-0.071262,0.578492,0.158784,-0.087418,0.591046,0.079686,-0.098496,0.430855,0.410676,-0.043316,0.454833,0.339494,-0.071292,0.431860,0.411550,-0.075412,0.416407,0.451661,-0.073350,0.361434,0.438875,-0.048521,0.384511,0.392773,-0.070214,0.377892,0.440042,-0.074913,0.375168,0.473304,-0.074329
paz,0.359916,0.726094,0.000000,0.434145,0.713830,-0.046824,0.490902,0.668878,-0.073649,0.526194,0.606031,-0.094178,0.538275,0.536056,-0.113530,0.484659,0.479181,-0.055509,0.549099,0.346555,-0.074715,0.578201,0.264017,-0.088831,0.593000,0.193306,-0.100074,0.473465,0.462888,-0.043854,0.572634,0.343989,-0.068536,0.625528,0.334737,-0.082882,0.658462,0.328512,-0.091460,0.466904,0.471316,-0.034276,0.541171,0.418990,-0.055810,0.548201,0.480453,-0.063685,0.541056,0.516042,-0.065946,0.456883,0.501552,-0.029261,0.505989,0.455254,-0.045980,0.520622,0.486862,-0.054096,0.522707,0.512768,-0.057703
paz,0.398036,0.742159,0.000000,0.490669,0.724003,-0.031265,0.560827,0.673627,-0.052311,0.560506,0.602143,-0.070399,0.535187,0.528246,-0.086058,0.609760,0.505114,-0.043971,0.702351,0.405926,-0.065257,0.747318,0.358557,-0.075396,0.776272,0.321503,-0.083277,0.549212,0.471750,-0.043056,0.585861,0.312164,-0.071115,0.597164,0.218305,-0.084846,0.603871,0.144260,-0.094659,0.486755,0.476807,-0.044008,0.498206,0.419639,-0.066342,0.488177,0.489343,-0.065456,0.481039,0.532788,-0.061633,0.422283,0.512123,-0.049255,0.444430,0.486767,-0.066051,0.448056,0.535265,-0.067563,0.451934,0.569004,-0.065433
paz,0.372102,0.659094,0.000000,0.443470,0.556165,-0.000259,0.452211,0.453326,-0.007761,0.419852,0.373078,-0.020418,0.373206,0.323915,-0.031750,0.392344,0.352103,0.008133,0.368118,0.224360,-0.001642,0.351464,0.151143,-0.009639,0.334770,0.086382,-0.017545,0.339512,0.370079,-0.006378,0.279948,0.228163,-0.020849,0.252961,0.140707,-0.033167,0.229490,0.071255,-0.042216,0.297548,0.412322,-0.022805,0.276149,0.312672,-0.039433,0.327659,0.352110,-0.042009,0.361395,0.386750,-0.040355,0.271406,0.468737,-0.040918,0.276204,0.395568,-0.052944,0.320616,0.418918,-0.052786,0.350124,0.452808,-0.050508
paz,0.323016,0.673319,0.000000,0.415010,0.609474,-0.014343,0.469470,0.518351,-0.020848,0.455439,0.424188,-0.028986,0.413919,0.355390,-0.034572,0.487346,0.417909,0.009546,0.536840,0.321984,0.003704,0.563420,0.268277,0.000831,0.583092,0.221661,-0.002511,0.432390,0.398846,0.005261,0.455791,0.266930,-0.005659,0.467044,0.186501,-0.015141,0.478727,0.118740,-0.021403,0.372630,0.408007,-0.002976,0.383401,0.322976,-0.019653,0.377988,0.384651,-0.022875,0.372293,0.428972,-0.019623,0.312118,0.436242,-0.013814,0.329361,0.370393,-0.026115,0.336387,0.406811,-0.027655,0.336915,0.444669,-0.025000
paz,0.387394,0.711705,0.000000,0.449831,0.594176,-0.003282,0.455134,0.493728,-0.013806,0.433508,0.423009,-0.028855,0.389416,0.393457,-0.043623,0.349823,0.408080,-0.006004,0.309460,0.292633,-0.020789,0.279597,0.225469,-0.033191,0.252158,0.166685,-0.044300,0.301423,0.433566,-0.021771,0.247446,0.313453,-0.039725,0.213654,0.229611,-0.055778,0.186684,0.163296,-0.069703,0.267161,0.481391,-0.039042,0.279235,0.402154,-0.058599,0.328947,0.404169,-0.067323,0.367404,0.412851,-0.072507,0.253317,0.540339,-0.058008,0.291586,0.486866,-0.073547,0.355669,0.483950,-0.078035,0.409462,0.493078,-0.081215
paz,0.392676,0.717440,0.000000,0.454272,0.598889,-0.003532,0.457864,0.497045,-0.014061,0.433004,0.426246,-0.028735,0.387255,0.399422,-0.043069,0.351345,0.413925,-0.007009,0.306379,0.296795,-0.021050,0.275620,0.232157,-0.032495,0.247198,0.176453,-0.042872,0.302953,0.440958,-0.022165,0.248223,0.316828,-0.039055,0.214006,0.233717,-0.054004,0.186741,0.170676,-0.067122,0.268664,0.490657,-0.038669,0.273868,0.405015,-0.057256,0.317673,0.397579,-0.065750,0.353370,0.398430,-0.071011,0.254276,0.551727,-0.056700,0.289002,0.491543,-0.071439,0.350842,0.489562,-0.075274,0.403199,0.501103,-0.078122
